fiscal_year,mak,kode_satker,order_date,rup_desc,shipment_status,order_id,shipping_fee,funding_source,status,products,total_qty,nama_satker,rekan_id,count_product,flag_minikom,rup_name,kode_klpd,rup_code,is_swasta,kode_penyedia,total,last_update_ref
2026,DL.4057.SCO.003.052.0A.521211,452609,2026-03-05T00:00:00Z,"Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ",COMPLETED,01KJY3E9CVH12CNE0SA6QRM5DX,0,APBN,COMPLETED,"[{""origin_price"":10200,""product_id"":""00bb9593-2051-4cf6-97ac-13f9949a873b"",""product_name"":""Cup bra, No. 36"",""qty"":16,""final_price"":10000},{""final_price"":59000,""origin_price"":59730,""product_id"":""014e3e7a-b095-4423-a23e-411c8179eb07"",""product_name"":""Kancing mutiara berkaki\t"",""qty"":5},{""final_price"":21500,""origin_price"":21700,""product_id"":""032a532b-2803-466b-87bc-4cec03a9f828"",""product_name"":""Jarum mesin high speed jahit\tDB no 11-18"",""qty"":2},{""final_price"":2250,""origin_price"":2340,""product_id"":""0eac604b-4f97-4856-80d7-26271724b9ee"",""product_name"":""Rautan Pensil\tKenko tipe SP-71S"",""qty"":16},{""final_price"":9200,""origin_price"":9270,""product_id"":""10efdf35-0ba9-4aa9-a067-471a5e2e4878"",""product_name"":""Pinset jahit bentuk Lengkung"",""qty"":2},{""product_id"":""152acd7e-7504-4afc-a107-a6f0df28e453"",""product_name"":""Spool\thighspeed (warna emas/perak)"",""qty"":32,""final_price"":2600,""origin_price"":2610},{""origin_price"":54050,""product_id"":""1ae0d84c-3dd5-411c-a761-efab87582bdf"",""product_name"":""Minyak mesin jahit\tHigh speed"",""qty"":2,""final_price"":53500},{""final_price"":11500,""origin_price"":11710,""product_id"":""1df6d00f-6ab0-4765-9af9-a7e63b151e06"",""product_name"":""Cangkang pelangi diamond\t"",""qty"":16},{""final_price"":11950,""origin_price"":12160,""product_id"":""1fd49a77-e8c7-4c2e-aaab-efd408823c38"",""product_name"":""Jarum tangan\tSharp ujung emas"",""qty"":4},{""final_price"":70000,""origin_price"":71980,""product_id"":""254ef68a-423a-4caa-b5bc-dff17099c9eb"",""product_name"":""Gunting kain, stainles steel, 8 inchi"",""qty"":16},{""product_id"":""267ea927-66a3-49b5-a320-25fa972e984c"",""product_name"":""Penggaris 30 cm butterfly"",""qty"":16,""final_price"":4250,""origin_price"":4410},{""final_price"":171200,""origin_price"":172160,""product_id"":""29abaee4-bde4-4c7f-98fe-9c827c1d8eb4"",""product_name"":""Kain tile 2"",""qty"":16},{""origin_price"":14410,""product_id"":""2d737d12-6d84-4076-9afd-4a5845269912"",""product_name"":""Mikaset kecil\tLengkung dan siku, plastik"",""qty"":16,""final_price"":14400},{""qty"":16,""final_price"":10500,""origin_price"":10720,""product_id"":""32f6e9f8-5abd-4e2d-a2e7-fcf9c1c7dea3"",""product_name"":""Rader tanpa gerigi""},{""origin_price"":13420,""product_id"":""345eeecf-cf8c-46e2-b00c-ad153ed3edd5"",""product_name"":""Hak kait kecil"",""qty"":1,""final_price"":13200},{""product_name"":""Lem Kertas\tStick 40 gram, Fox/Uhu"",""qty"":16,""final_price"":36300,""origin_price"":36570,""product_id"":""356469b1-9462-4071-ab00-2019e3afe910""},{""origin_price"":10360,""product_id"":""36888866-22eb-48cf-aaf6-425ff95a9564"",""product_name"":""Gunting Kertas\t12 cm, biasa"",""qty"":16,""final_price"":10000},{""final_price"":4600,""origin_price"":4770,""product_id"":""3827affa-1aa9-431e-b5be-c6f416cdb0fa"",""product_name"":""Jarum payet\tNo.10"",""qty"":4},{""product_name"":""Kertas HVS\tKwarto 80 gr (A4)"",""qty"":2,""final_price"":64000,""origin_price"":65760,""product_id"":""3854903e-e6d8-407e-8f8b-7e986d6f6307""},{""qty"":16,""final_price"":17300,""origin_price"":17560,""product_id"":""3b62dc34-d9b3-4faa-ad86-04ff2a14a471"",""product_name"":""Meteran kain ukuran 60 cm/150 cm\tmerk germany""},{""product_id"":""3c4cd238-7f23-48ff-a3bf-410756af6b27"",""product_name"":""Tali sengkelit"",""qty"":4,""final_price"":27000,""origin_price"":27500},{""final_price"":25000,""origin_price"":25130,""product_id"":""41a1f02d-58b1-4142-bbdc-d82984fad2d6"",""product_name"":""kain keras\tketebalan m33"",""qty"":16},{""origin_price"":15670,""product_id"":""431ce083-9b91-40a0-bdb6-01c21a1a0bf1"",""product_name"":""Resleting jepang\t60 cm"",""qty"":16,""final_price"":15500},{""final_price"":90700,""origin_price"":91440,""product_id"":""4a2dc68d-1df7-4884-b4a1-48ff26e894ac"",""product_name"":""Kain tile 3"",""qty"":24},{""final_price"":295000,""origin_price"":299180,""product_id"":""4a6b5886-fe7c-4b27-8521-eaeeca6a0b35"",""product_name"":""Payet batang patah"",""qty"":1},{""qty"":1,""final_price"":9300,""origin_price"":9455,""product_id"":""54dbabee-189e-4411-a8b1-db7b6316d781"",""product_name"":""penghapus papan tulis\twhite board""},{""final_price"":40000,""origin_price"":40450,""product_id"":""58754c8d-9a8f-45da-9289-113a36286396"",""product_name"":""Kain furing\t"",""qty"":16},{""product_id"":""5aa6ee8f-23c2-4692-877c-a452bbe3e8b8"",""product_name"":""Spidol whiteboard\tHitam, biru, merah, hijau"",""qty"":12,""final_price"":9800,""origin_price"":9810},{""product_id"":""5af293fb-e453-49e1-92e3-58b3ea3aa86b"",""product_name"":""Kain Viseline\tPerekat 2000Fa"",""qty"":32,""final_price"":7600,""origin_price"":7900},{""origin_price"":20180,""product_id"":""60a6fff4-1171-4938-b190-ef6c853cdcfc"",""product_name"":""Jarum sulam pita, Royal no. 20"",""qty"":2,""final_price"":20000},{""final_price"":22500,""origin_price"":23060,""product_id"":""6348d7a2-10d5-4c79-8516-4ccb68ee4f9c"",""product_name"":""Benang jahit 5000 yard"",""qty"":24},{""origin_price"":10090,""product_id"":""63d8fe42-fed7-49f5-96a9-bd0d6519b356"",""product_name"":""Kancing bungkus (lincip)\tNo 24"",""qty"":1,""final_price"":10000},{""final_price"":25000,""origin_price"":25580,""product_id"":""658ed23a-482b-46a2-a96d-4af1257cb1fe"",""product_name"":""Manik kristal bulat 4 mm\t"",""qty"":32},{""qty"":1,""final_price"":100000,""origin_price"":100630,""product_id"":""67537211-03b0-4a59-9303-7fed2d816438"",""product_name"":""Kertas Karbon\twarna hijau,kuning""},{""final_price"":35000,""origin_price"":35670,""product_id"":""6b69ea20-4e9d-498f-a673-b37c643cade3"",""product_name"":""Kancing cetit, Bening"",""qty"":2},{""origin_price"":2400,""product_id"":""6c587917-ef82-49ac-bd75-ccf466797164"",""product_name"":""Benang jahit 2"",""qty"":160,""final_price"":2350},{""origin_price"":20720,""product_id"":""706aa3c4-4658-4c89-99e4-b8e096e450d1"",""product_name"":""Kispray sprayer\tbotol isi 318ml"",""qty"":2,""final_price"":20500},{""qty"":30,""final_price"":78900,""origin_price"":79730,""product_id"":""71bffe40-275b-4e18-9013-4b8af77a8122"",""product_name"":""Kain tile 5\t""},{""origin_price"":79730,""product_id"":""772caa64-3602-4a14-a96a-9173c6fb3078"",""product_name"":""Kain tile 6\t"",""qty"":28,""final_price"":78800},{""final_price"":36500,""origin_price"":37650,""product_id"":""7ac32eb5-5113-46bb-a3d9-98e912ffc1db"",""product_name"":""Kain maxmara, maxmara warna ocean blue"",""qty"":24},{""qty"":28,""final_price"":57000,""origin_price"":57380,""product_id"":""801da1ec-cd84-4a2f-91cf-69db65f233a4"",""product_name"":""Kain Katun\t""},{""qty"":16,""final_price"":14400,""origin_price"":14410,""product_id"":""80b9e170-0c9e-43aa-bd2f-769aa451e680"",""product_name"":""Mikaset besar, lengkung dan siku, plastik""},{""qty"":16,""final_price"":1000,""origin_price"":1080,""product_id"":""83327303-be2b-493e-9d36-011c3e7f164b"",""product_name"":""Penggaris skala\tkertas""},{""origin_price"":73510,""product_id"":""8764476d-1ebe-41d0-b313-fe06ba84ff3c"",""product_name"":""kertas dorslag\tmerah"",""qty"":1,""final_price"":73000},{""product_id"":""8b91cc51-2dc5-406e-b39e-d26954062c9b"",""product_name"":""Skoci\tMesin high speed"",""qty"":16,""final_price"":14000,""origin_price"":14230},{""qty"":8,""final_price"":11600,""origin_price"":11710,""product_id"":""8f8496cb-a9af-4cab-bdb1-f0c9d32aa8d2"",""product_name"":""Cangkang diameter 5 mm\t""},{""final_price"":4800,""origin_price"":5040,""product_id"":""9210fde3-ae98-474d-9630-846fb485c767"",""product_name"":""Bolpoint hitam"",""qty"":16},{""qty"":16,""final_price"":4250,""origin_price"":4500,""product_id"":""928808ea-2070-42fc-b6f9-5e957cf1dade"",""product_name"":""Pensil warna\tMerah biru""},{""origin_price"":3330,""product_id"":""94858765-5bc0-4044-a7d1-71bab6e6d238"",""product_name"":""Pensil jahit\tStandar (Warnakuning/putih)"",""qty"":16,""final_price"":3250},{""product_name"":""Kain tile 1\t"",""qty"":8,""final_price"":17300,""origin_price"":17560,""product_id"":""94b049e0-a6f0-49de-908f-cf6a5fb167fa""},{""qty"":1,""final_price"":8750,""origin_price"":8910,""product_id"":""9808f794-0643-4358-84a5-dc0e2608c750"",""product_name"":""Payet piring\t""},{""final_price"":10500,""origin_price"":10990,""product_id"":""a9704d9b-45d3-4d07-972d-6d87c3fea9bb"",""product_name"":""Mata nenek\t"",""qty"":2},{""final_price"":24000,""origin_price"":24500,""product_id"":""aa01c336-5928-4325-8594-911dbb69e5d1"",""product_name"":""Kain blacu\twarna krem"",""qty"":24},{""final_price"":44000,""origin_price"":44860,""product_id"":""b452afed-28b7-47bd-8b69-9f14c6b9303d"",""product_name"":""Kain penebal\tCufner"",""qty"":16},{""product_id"":""b700f7d9-a733-4cd4-9ae8-c786e34edfcc"",""product_name"":""Gunting benang\tcekris, gagang besi"",""qty"":16,""final_price"":9500,""origin_price"":9725},{""final_price"":58000,""origin_price"":58600,""product_id"":""c0235fa4-0211-4689-aa6b-63838738c39e"",""product_name"":""Jarum Pentul\tJepang"",""qty"":2},{""product_name"":""Payet pasir"",""qty"":1,""final_price"":211000,""origin_price"":213000,""product_id"":""c02876cf-6b7d-4964-8adb-dd6e2b261191""},{""qty"":1,""final_price"":216000,""origin_price"":218190,""product_id"":""c1445ded-8717-4e60-9199-2d3c5fd1e7e6"",""product_name"":""Payet batang panjang""},{""origin_price"":79730,""product_id"":""c2caf2a7-53d0-43ac-bef7-520514a582b4"",""product_name"":""Kain tile 4\t"",""qty"":32,""final_price"":78600},{""product_name"":""Pendedel\tGagang plastik"",""qty"":16,""final_price"":6000,""origin_price"":6030,""product_id"":""c712becd-83f8-4984-8ada-99227c70203f""},{""product_id"":""c7a86e9e-96cf-4985-87de-46d44dc4158b"",""product_name"":""P3K\tstandar"",""qty"":1,""final_price"":36500,""origin_price"":37290},{""product_id"":""c7ae8fef-4599-474c-b659-7c5c9ff95f0a"",""product_name"":""Jarum mesin obras no 13\t"",""qty"":2,""final_price"":33500,""origin_price"":33960},{""origin_price"":2340,""product_id"":""ccfec9cb-f273-4095-b4da-12f166797bff"",""product_name"":""Kertas roti\tPutih transparan, ukuran 75 x 100 cm"",""qty"":160,""final_price"":2300},{""final_price"":6100,""origin_price"":6120,""product_id"":""cdc34b8a-7483-43a6-a69e-7f3b55a9d1c6"",""product_name"":""Pita satin 0,5 cm\tWarna merah marun"",""qty"":4},{""qty"":2,""final_price"":4800,""origin_price"":4900,""product_id"":""d08dc900-cb3e-4f74-8a9b-52df04d4f599"",""product_name"":""Selotip kertas\t1 inchi""},{""qty"":4,""final_price"":18200,""origin_price"":18460,""product_id"":""df70f92b-a822-4956-8af7-0bf9ef08fe35"",""product_name"":""Jarum mesin high speed\tNo 11 DB""},{""product_id"":""df86aff4-6f02-4249-93bd-eaa99fef980a"",""product_name"":""Kain satin"",""qty"":16,""final_price"":38000,""origin_price"":38640},{""qty"":16,""final_price"":3000,""origin_price"":3060,""product_id"":""e21a1b41-3355-4f5a-b5cb-a67091bab8d8"",""product_name"":""Penghapus pensil\t""},{""product_id"":""e3ffe929-ef28-4c67-ad09-e2b53a41e5ce"",""product_name"":""Tulang Bustier\tLebar 0.5 cm"",""qty"":64,""final_price"":2550,""origin_price"":2610},{""final_price"":4500,""origin_price"":4680,""product_id"":""e7af30d0-bd2b-489f-b889-0aff3e8c6da7"",""product_name"":""Payet mutiara sintetis diameter 4 mm\t"",""qty"":32},{""product_id"":""f1ede651-dd2a-4197-b264-d8b3095bfb25"",""product_name"":""kertas dorslag\tbiru"",""qty"":1,""final_price"":73000,""origin_price"":73510},{""final_price"":49000,""origin_price"":49820,""product_id"":""f47e3f51-f91c-453c-877c-3f60acffb4f9"",""product_name"":""Plastik kemas\tUkuran 35 x 40"",""qty"":1},{""final_price"":4600,""origin_price"":4950,""product_id"":""f4fe7ba6-db4e-49e7-bd27-6d166cccc0d5"",""product_name"":""Pensil\tstaedler , 2B"",""qty"":16},{""product_id"":""f862b65d-b3d3-41b6-81a2-451d56bb89f9"",""product_name"":""Buku kostum"",""qty"":16,""final_price"":18250,""origin_price"":18460}]",1245,BALAI BESAR PELATIHAN VOKASI DAN PRODUKTIVITAS SEMARANG,0,74,Tidak,Belanja Bahan Pelatihan Vokasi Bidang Industri dan Jasa Reguler,K34,65956099,false,01JYDESZTP0YA22FBCZT8CDSRE,30362885,efbb911a-59d7-54a0-816c-d0c9fbaa93e6.LPZF_f_KR3bXtSRD.khwrFANCwKRYCKUeLfYHTlkPdDO9Q4J0KQa7f9pNQPM
2026,"DL.4057.SCO.003.051.0A.521211, DL.4057.SCO.003.051.0B.521211, DL.4057.SCO.003.052.0A.521211, DL.4057.SCO.003.052.0C.521211, DL.4057.SCO.003.053.0A.521211, DL.4057.SCO.003.053.0B.521211, DL.4057.SCO.003.054.0A.521211, DL.4057.SCO.005.052.0A.521211, DL.4057.SCO.005.052.0C.521211, DL.4057.SCO.007.052.0A.521211, DL.4057.SCO.007.052.0C.521211, DL.4057.SCO.008.052.0A.521211, DL.4057.SCO.008.052.0B.521211, DL.4057.SCO.035.051.0B.521211, DL.4057.SCO.035.054.0B.521211, DL.4057.SCO.035.055.0B.521211, DL.4057.SCO.035.056.0B.521211",426531,2026-05-22T00:00:00Z,"Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ",COMPLETED,01KS4R10SGP5YXCQGV2AYY6WNF,0,APBN,PAYMENT_OUTSIDE_SYSTEM,"[{""origin_price"":90090,""product_id"":""dbed8759-b7be-4c27-a876-fd30e16cfc2c"",""product_name"":""KAOS BERKERAH"",""qty"":30,""final_price"":89500},{""product_name"":""KAOS BERKERAH"",""qty"":2,""final_price"":89500,""origin_price"":90090,""product_id"":""dbed8759-b7be-4c27-a876-fd30e16cfc2c""}]",32,BALAI BESAR PELATIHAN VOKASI DAN PRODUKTIVITAS SERANG,16727127,2,Tidak,Pengadaan Pakaian Kerja dan Kaos Peserta Pelatihan (189 Paket),K34,63093792,false,01JBGDSJNXNZCRFFDHX1P49CE2,3179040,efbb911a-59d7-54a0-816c-d0c9fbaa93e6.LPZF_f_KR3bXtSRD.khwrFANCwKRYCKUeLfYHTlkPdDO9Q4J0KQa7f9pNQPM
2026,WA.2160.AEA.002.055.0O.521211,450922,2026-07-30T00:00:00Z,"Peningkatan Perencanaan Program dan Anggaran, ",COMPLETED,01KYQ3NCB7TK3V7RHV2SX57W9C,0,APBN,COMPLETED,"[{""final_price"":982000,""origin_price"":1000000,""product_id"":""0f3b5daf-eb93-4c5a-bf3d-3d0368b14345"",""product_name"":""TONER PANTUM "",""qty"":30}]",30,BIRO PERENCANAAN,15309047,1,Tidak,Pengadaan ATK LISTRAF Komponen C,K34,66188034,false,01JA6N6G8D12NH2WDN32Z0HKD5,32700600,efbb911a-59d7-54a0-816c-d0c9fbaa93e6.LPZF_f_KR3bXtSRD.khwrFANCwKRYCKUeLfYHTlkPdDO9Q4J0KQa7f9pNQPM
2026,DL.4057.SCO.003.053.0A.521211,050302,2026-03-30T00:00:00Z,"Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ",COMPLETED,01KMS7RX1EGY2XCKVRW6ES0VDW,0,APBN,PAYMENT_OUTSIDE_SYSTEM,"[{""final_price"":7363000,""origin_price"":8163000,""product_id"":""5b299bc6-9bb3-492e-82ce-8c3d45e4a5e0"",""product_name"":""Paket Bahan Cake and Bakery "",""qty"":2}]",2,BALAI PELATIHAN VOKASI DAN PRODUKTIVITAS SIDOARJO,203207,1,Tidak,Bahan Pelatihan Tailor Made Training 40 JP A,K34,66473957,false,01JHHRZPE4EYNR91T2A4YDH7JS,16345860,efbb911a-59d7-54a0-816c-d0c9fbaa93e6.LPZF_f_KR3bXtSRD.khwrFANCwKRYCKUeLfYHTlkPdDO9Q4J0KQa7f9pNQPM
2026,DL.4057.SCO.027.055.02.613191,191206,2026-08-06T00:00:00Z,"Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ",COMPLETED,01KZAV6G3K8N32NJEFV3MX9144,0,APBN,ON_PROCESS,"[{""product_id"":""df73ad84-9d80-4c67-a598-795797b73390"",""product_name"":""Nasi Kotak Fathir Catering"",""qty"":416,""final_price"":25000,""origin_price"":35500}]",416,BALAI PELATIHAN VOKASI DAN PRODUKTIVITAS BANTAENG,0,1,Tidak,Belanja Barang Persediaan  Komsumsi Peserta ,K34,67623484,false,01JAC8KSE1JRZHTAY35MHK486Y,10400000,efbb911a-59d7-54a0-816c-d0c9fbaa93e6.LPZF_f_KR3bXtSRD.khwrFANCwKRYCKUeLfYHTlkPdDO9Q4J0KQa7f9pNQPM
2026,DN.2173.QDC.002.051.0A.521211,451139,2026-05-17T00:00:00Z,"Penempatan Tenaga Kerja, ",COMPLETED,01KRTJFWEAGKT4G2VGBFHBCKFG,0,APBN,COMPLETED,"[{""qty"":750,""final_price"":94000,""origin_price"":120000,""product_id"":""01535fb7-65e3-4a78-86c2-fac38c15215a"",""product_name"":""Kipas portabel Smartcom""}]",750,DITJEN PEMBINAAN PENEMPATAN TENAGA KERJA DAN PERLUASAN KESEMPATAN KERJA,0,1,Tidak,Belanja Bahan Fasilitasi Dan Pembinaan Calon Tenaga Kerja Di Pekerjaan Hijau,K34,67084718,false,01K7RDQVNVA31X2VX8FG6BVB29,78255000,efbb911a-59d7-54a0-816c-d0c9fbaa93e6.LPZF_f_KR3bXtSRD.khwrFANCwKRYCKUeLfYHTlkPdDO9Q4J0KQa7f9pNQPM
2026,DL.4057.SCO.011.057.0A.521211,035636,2026-04-10T00:00:00Z,"Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ",COMPLETED,01KNR8G6APDRQDGYRTM4MN1R41,0,APBN,PAYMENT_OUTSIDE_SYSTEM,"[{""final_price"":12162162,""origin_price"":13007658,""product_id"":""8ea20f6f-787e-4e9c-bfa3-04544b23dd74"",""product_name"":""BAHAN PELATIHAN PENGELOLA ADMINISTRASI PERKANTORAN"",""qty"":1}]",1,BALAI PELATIHAN VOKASI DAN PRODUKTIVITAS SURAKARTA,0,1,Tidak,Belanja Pengadaan Bahan Pelatihan UPTD Technopark Sragen,K34,66297464,false,01JY3D0PS32SBA0479ED0JQRBT,13500000,efbb911a-59d7-54a0-816c-d0c9fbaa93e6.LPZF_f_KR3bXtSRD.khwrFANCwKRYCKUeLfYHTlkPdDO9Q4J0KQa7f9pNQPM
2026,WA.2171.EBA.994.002.0D.522141,259031,2026-01-08T00:00:00Z,"Dukungan Manajemen dan Dukungan Teknis Lainnya Inspektorat Jenderal, ",COMPLETED,01KE94KKYSX5Q2B3C1MZY3ZY7G,0,APBN,PAYMENT_OUTSIDE_SYSTEM,"[{""final_price"":4728000,""origin_price"":4909910,""product_id"":""18e55624-3e85-4d9a-8dba-bcb4c7f68454"",""product_name"":""SEWA MESIN FOTO COPY HP COLOR LASERJET MANAGED MFP E78223DN"",""qty"":72}]",72,INSPEKTORAT JENDERAL,0,1,Tidak,Belanja Sewa,K34,62697960,false,01KARMRHCHNWAAQ3ZN8D96K34E,377861760,efbb911a-59d7-54a0-816c-d0c9fbaa93e6.LPZF_f_KR3bXtSRD.khwrFANCwKRYCKUeLfYHTlkPdDO9Q4J0KQa7f9pNQPM
2026,DN.2179.BDB.001.051.0B.524119,451270,,"Penguatan Kelembagaan dan Pencegahan Perselisihan Hubungan Industrial, ",DRAFT,01KN15NVRAGR025G63BKCDW8WW,,APBN,CANCELLED_ON_NEGOTIATION,"[{""final_price"":950000,""origin_price"":950000,""product_id"":""36b599ae-bf25-4140-8d7e-18372e3c5ace"",""product_name"":""Fullboard Twin Meeting"",""qty"":114}]",114,DITJEN. PEMBINAAN HUBUNGAN INDUSTRIAL DAN JAMINAN SOSIAL TENAGA KERJA,0,1,Tidak,"Paket Fullboard Moderator, Peserta dan Penyelenggara Dialog Tripartit Dalam Pengembangan Kebijakan Ketenagakerjaan",K34,63840283,false,01JTD57YZ8R69D4Z8CH4X55CSC,108300000,efbb911a-59d7-54a0-816c-d0c9fbaa93e6.LPZF_f_KR3bXtSRD.khwrFANCwKRYCKUeLfYHTlkPdDO9Q4J0KQa7f9pNQPM
2026,"DL.4057.SCO.003.053.0A.521211, DL.4057.SCO.003.053.0A.521219, DL.4057.SCO.003.053.0A.524111, DL.4057.SCO.003.053.0A.526312, DL.4057.SCO.003.053.0B.521211, DL.4057.SCO.003.053.0B.521219, DL.4057.SCO.003.053.0B.524111, DL.4057.SCO.003.053.0B.526312, DL.4057.SCO.003.053.0C.521211, DL.4057.SCO.003.053.0C.521219, DL.4057.SCO.003.053.0C.524111, DL.4057.SCO.003.053.0C.526312, DL.4057.SCO.003.053.0D.521211, DL.4057.SCO.003.053.0D.521219, DL.4057.SCO.003.053.0D.524111, DL.4057.SCO.003.053.0D.526312, DL.4057.SCO.003.053.0E.521211, DL.4057.SCO.003.053.0E.522191, DL.4057.SCO.003.053.0E.524111, DL.4057.SCO.003.053.0F.521211, DL.4057.SCO.003.053.0G.524111",035636,2026-06-16T00:00:00Z,"Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ",COMPLETED,01KV56GFXVDNH766N05WYNGHKC,0,APBN,ON_PROCESS,"[{""qty"":1,""final_price"":3138000,""origin_price"":3150000,""product_id"":""00fc22e1-c117-4e6c-a7aa-03fd8ee98078"",""product_name"":""Bahan Pelatihan  Pembuatan Roti dan kue surakarta""},{""final_price"":4142000,""origin_price"":4146000,""product_id"":""1ecea9f6-9f80-4569-931c-38512e09fcd4"",""product_name"":""Bahan Pelatihan Keuangan dan Perbankan"",""qty"":3},{""final_price"":6367000,""origin_price"":6459000,""product_id"":""4381133b-95a6-4dc0-a316-a5f7e4c8a5da"",""product_name"":""Bahan Pelatihan Merias Wajah"",""qty"":1},{""product_name"":""Bahan Pelatihan Plat welder SMAW"",""qty"":1,""final_price"":6026000,""origin_price"":6050500,""product_id"":""4a24d535-3262-421b-a1d8-4fbf0bdd7c80""},{""origin_price"":5775500,""product_id"":""76c6080a-717c-4dbe-86d7-c741f3af53ee"",""product_name"":""Bahan Pelatihan Pembuatan Roti dan Kue Sleman"",""qty"":1,""final_price"":5752547},{""qty"":1,""final_price"":5441000,""origin_price"":5501720,""product_id"":""7bf5ba38-77b6-4ce4-b84e-6e4b8c7a3f3f"",""product_name"":""Bahan Pelatihan  Operator Garmen Muda""},{""final_price"":4300000,""origin_price"":4363000,""product_id"":""c75d6e11-dad7-48af-bbd8-97b192eb356c"",""product_name"":""Bahan Pelatihan Pejamah makanan"",""qty"":2},{""final_price"":5277000,""origin_price"":5302000,""product_id"":""ece61dc8-3ae5-467b-bca5-10d740f4fef4"",""product_name"":""Bahan Pelatihan Bootcamp digital marketing"",""qty"":1}]",11,BALAI PELATIHAN VOKASI DAN PRODUKTIVITAS SURAKARTA,0,8,Tidak,Tailor Made Training,K34,62084505,false,01K5EFESEE0FAFSHMS5HT2D4DE,58860577,efbb911a-59d7-54a0-816c-d0c9fbaa93e6.LPZF_f_KR3bXtSRD.khwrFANCwKRYCKUeLfYHTlkPdDO9Q4J0KQa7f9pNQPM
2026,WA.6988.EBA.994.002.0G.522191,451026,2026-01-14T00:00:00Z,"Dukungan Manajemen Direktorat Jenderal Pembinaan Pelatihan Vokasi dan Produktivitas, ",DRAFT,01KEXKQK8FXDXME9AFGZMHZQGT,0,APBN,ON_PROCESS,"[{""origin_price"":149920505,""product_id"":""335c56f2-e4b8-4ad0-b77d-e39bf28faaa8"",""product_name"":""Jasa Tenaga Kebersihan"",""qty"":1,""final_price"":140000000},{""final_price"":145000000,""origin_price"":151104847,""product_id"":""e30fe6d6-b357-48f6-95ce-25b7bbfced50"",""product_name"":""Jasa Tenaga Kerja Keamanan"",""qty"":1}]",2,DITJEN PEMBINAAN PELATIHAN VOKASI DAN PRODUKTIVITAS,336190,2,Tidak,Pengadaan Jasa Tenaga Alihdaya (Outsourcing) Pengawas / Leader Kebersihan Vokasi Kemnaker RI,K34,63416890,false,01JB0W1YHSNPS4PMNKJVCPZAM2,285000000,efbb911a-59d7-54a0-816c-d0c9fbaa93e6.LPZF_f_KR3bXtSRD.khwrFANCwKRYCKUeLfYHTlkPdDO9Q4J0KQa7f9pNQPM
2026,WA.6988.EBA.994.002.0A.521111,065106,2026-02-02T00:00:00Z,"Dukungan Manajemen Direktorat Jenderal Pembinaan Pelatihan Vokasi dan Produktivitas, ",DRAFT,01KFZ90R5CCG3D6QKQCQWPJ0RS,0,APBN,PAYMENT_OUTSIDE_SYSTEM,"[{""final_price"":4990670,""origin_price"":4990670,""product_id"":""098d18d9-f8e6-4dea-a548-93104cee9298"",""product_name"":""PRAMUKANTOR"",""qty"":18},{""origin_price"":4990670,""product_id"":""26ec5c7c-d46b-47df-b467-909ab5c6b9eb"",""product_name"":""CLEANING SERVICE"",""qty"":60,""final_price"":4990670},{""product_id"":""3e4a88ae-440f-4761-b7bc-fec89daab88b"",""product_name"":""JASA KEAMANAN"",""qty"":54,""final_price"":4990670,""origin_price"":4990670},{""product_name"":""TENAGA PENGEMUDI KENDARAAN KECIL"",""qty"":18,""final_price"":4990670,""origin_price"":4990670,""product_id"":""4208ccb2-bbb4-426c-a897-c651c11a03f2""}]",150,BALAI PELATIHAN VOKASI DAN PRODUKTIVITAS BANDA ACEH,4351020,4,Tidak,Belanja Keperluan Perkantoran Tenaga Alih Daya BPVP Banda Aceh,K34,63604783,false,01JCG7WZ506JXNQ7WSK9J3WHSR,802612101,efbb911a-59d7-54a0-816c-d0c9fbaa93e6.LPZF_f_KR3bXtSRD.khwrFANCwKRYCKUeLfYHTlkPdDO9Q4J0KQa7f9pNQPM
