status;order_id;rup_code;flag_minikom;product_id;total_qty;nama_satker;rup_name;kode_penyedia;funding_source;rup_desc;shipping_fee;fiscal_year;shipment_status;mak;total;rekan_id;order_date;count_product;kode_satker;kode_klpd;last_update_ref
COMPLETED;01KP53JTCGR48867HRBHKH6S97;66901922;Tidak;01356dc7-79e6-48bc-80b6-21eb44abee13, 3cf71fb9-65cd-42ab-8e64-ee0b74c76280, a91c12f2-5c8b-4fc9-af64-5c257721b2a8;24;SEKRETARIAT JENDERAL KEMNAKER;Elektronik Biro Keuangan;01HR8ZBEBGWM8BPFSMB1GW4FJN;APBN;Peningkatan Pengelolaan Urusan Tata Usaha dan Pelayanan Umum, ;0;2026;COMPLETED;WA.2161.EBB.951.053.0B.532111;514649995;0;2026-04-15T00:00:00Z;3;450938;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.BKoPJ2tLjhfyqCn_.zbkT1NALpeGlnDMbO5aEoqoUx-xk_YGjPowTePgE2Lo
COMPLETED;01KPQETQB526QZQCR37RGYYVXQ;66258192;Tidak;61c26a91-ffd7-48cf-b0e8-428fd82bde9d;66;DITJEN PHI DAN JAMSOS;Paket Fullboard Peserta dan Panitia;01K0V1EC0394GW5GPZJE72573P;APBN;Peningkatan Penerapan Jaminan Sosial Tenaga Kerja dan Fasilitasi Kesejahteraan Pekerja, ;0;2026;COMPLETED;DN.5586.PEF.001.051.0A.524119;62700000;0;2026-04-21T00:00:00Z;1;451310;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.BKoPJ2tLjhfyqCn_.zbkT1NALpeGlnDMbO5aEoqoUx-xk_YGjPowTePgE2Lo
COMPLETED;01KMZN09J6TWJRRB3RQ6YX9T35;63093792;Tidak;ff913ca8-4573-41e9-b773-b4dd2a09f116, dbed8759-b7be-4c27-a876-fd30e16cfc2c;267;BALAI BESAR PELATIHAN VOKASI DAN PRODUKTIVITAS SERANG;Pengadaan Pakaian Kerja dan Kaos Peserta Pelatihan (189 Paket);01JBGDSJNXNZCRFFDHX1P49CE2;APBN;Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ;0;2026;COMPLETED;DL.4057.SCO.003.051.0A.521211, DL.4057.SCO.003.051.0B.521211, DL.4057.SCO.003.052.0A.521211, DL.4057.SCO.003.052.0C.521211, DL.4057.SCO.003.053.0A.521211, DL.4057.SCO.003.053.0B.521211, DL.4057.SCO.003.054.0A.521211, DL.4057.SCO.005.052.0A.521211, DL.4057.SCO.005.052.0C.521211, DL.4057.SCO.007.052.0A.521211, DL.4057.SCO.007.052.0C.521211, DL.4057.SCO.008.052.0A.521211, DL.4057.SCO.008.052.0B.521211, DL.4057.SCO.035.051.0B.521211, DL.4057.SCO.035.054.0B.521211, DL.4057.SCO.035.055.0B.521211, DL.4057.SCO.035.056.0B.521211;31810380;16727127;2026-03-31T00:00:00Z;10;426531;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.BKoPJ2tLjhfyqCn_.zbkT1NALpeGlnDMbO5aEoqoUx-xk_YGjPowTePgE2Lo
ON_PROCESS;01KG7MC9M6FKVH140ZTXSJBT8P;62258236;Tidak;24055808-5848-4638-9ea6-a69e2e8042c3, e507cae6-86f4-42de-90d9-142195af3516, 049a2fa7-bcaa-4aae-9391-23800ebfe473, ca70fb56-9cf2-4519-b344-e8bc7cf7d80d;209;BALAI PELATIHAN VOKASI DAN PRODUKTIVITAS BANYUWANGI;Pengadaan Tenaga Alih Daya / Outsoursing sebanyak 28 orang Tahun 2026;01KFZP214CH6ERA5CXP2ET4DE6;APBN;Dukungan Manajemen Direktorat Jenderal Pembinaan Pelatihan Vokasi dan Produktivitas, ;0;2026;DRAFT;WA.6988.EBA.994.002.OA.522191;1010377236;0;2026-01-30T00:00:00Z;4;051102;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.BKoPJ2tLjhfyqCn_.zbkT1NALpeGlnDMbO5aEoqoUx-xk_YGjPowTePgE2Lo
ON_PROCESS;01KV55HNYX3A6WSQNEMWAY756Q;66622887;Tidak;9d079815-bd96-43c1-b471-9f536452af11;5296;BALAI PELATIHAN VOKASI DAN PRODUKTIVITAS SAMARINDA;Konsumsi Peserta Pelatihan (PNBP);01K5G0BRX7C57HJSJGGD0B0AS8;APBN;;0;2026;DRAFT;DL.4057.SCO.003.051.0A.521211, DL.4057.SCO.004.052.0A.521211, DL.4057.SCO.005.052.0A.521211, DL.4057.SCO.006.052.0A.521211, DL.4057.SCO.007.052.0A.521211, DL.4057.SCO.008.052.0A.521211;131870400;0;2026-06-18T00:00:00Z;1;451108;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.BKoPJ2tLjhfyqCn_.zbkT1NALpeGlnDMbO5aEoqoUx-xk_YGjPowTePgE2Lo
CANCELLED;01KVJMJA98Q2VXF1SHS2H7P509;66121071;Tidak;116f359b-901a-45f8-a60d-2712a0806444;384;BALAI BESAR PELATIHAN VOKASI DAN PRODUKTIVITAS MEDAN;Konsumsi Peserta Pelatihan 240 JP Reguler PNBP;01JDRRYY3RKB31B6D8MQTVFZK7;APBN;Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ;;2026;DRAFT;DL.4057.SCO.007.052.0A.521211;7660800;5079026;2026-06-21T00:00:00Z;1;451094;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.BKoPJ2tLjhfyqCn_.zbkT1NALpeGlnDMbO5aEoqoUx-xk_YGjPowTePgE2Lo
ON_PROCESS;01KJ6PXCE90GDM1BPF1GEY3Z26;62084464;Tidak;d1177f72-5b48-4030-97b8-113414123428, cb442e1c-943d-4322-8415-d088d9269d21, fe660e38-049b-4a29-b84d-cb1fb28b99aa, 983b5c7c-b2a1-4d20-81ea-615444e0656d, 830e73c8-f475-473d-82e4-0b94fa7d31e3, 137fa529-343b-4b18-8fe5-588ea4cadddf, 2e31dc28-5aa4-4ee0-926e-132dc1b77882, 6581e67c-1cb9-4b88-a228-8b7cb5c7cdb9, fa5c7e14-0a3c-423c-b250-c065bee26808, 465fed2e-957d-495e-8441-4480ed7b1de2, 44739747-2629-42d4-b48f-aad0b736b486, edf0dc0f-fd6e-4192-b798-a057cfb91c89;14;BALAI PELATIHAN VOKASI DAN PRODUKTIVITAS SURAKARTA;Reguler;01K5DF5BGXKHFFXM49JDTCQ98T;APBN;Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ;0;2026;COMPLETED;DL.4057.SCO.003.052.0A.521211, DL.4057.SCO.003.052.0A.521213, DL.4057.SCO.003.052.0A.521219, DL.4057.SCO.003.052.0A.521811, DL.4057.SCO.003.052.0A.522151, DL.4057.SCO.003.052.0A.526312, DL.4057.SCO.003.052.0B.521211, DL.4057.SCO.003.052.0B.521213, DL.4057.SCO.003.052.0B.521219, DL.4057.SCO.003.052.0B.521811, DL.4057.SCO.003.052.0B.522151, DL.4057.SCO.003.052.0B.526312, DL.4057.SCO.003.052.0C.521211, DL.4057.SCO.003.052.0C.521213, DL.4057.SCO.003.052.0C.521219, DL.4057.SCO.003.052.0C.522151, DL.4057.SCO.003.052.0C.526312, DL.4057.SCO.003.052.0D.521213;300019117;0;2026-03-02T00:00:00Z;12;035636;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.BKoPJ2tLjhfyqCn_.zbkT1NALpeGlnDMbO5aEoqoUx-xk_YGjPowTePgE2Lo
COMPLETED;01KRDKK1Z00GBQJ0JE0KP9XR57;66185662;Tidak;6664db26-4852-4737-a46a-0eda1eb3e288, 3d975132-93cf-43db-a691-ffe46af57f57, e0afdbc5-efff-4570-abf9-178468247a64, 09466ca5-22ca-4071-806d-683e502806e2, 37b0da26-ba64-4df1-a6fe-32908088ae00, 95caf173-eaab-4689-902a-1a1656934cc3, d57fb8d5-4f92-49aa-8e23-e1a31c38f6b2, 2561b8ca-853b-4dde-af28-21bbd4c21b03, 16846b77-2651-40db-8ae3-b8e484d42318, 5b7d8495-bad6-4c55-91ee-d8af57115271, a360bbee-0e29-4814-989a-44aed055b119, 59e3619a-48af-484a-940c-5fe6f3952130, 5dc0b7a0-d7ac-4aed-bcce-39512aa32dbb, 4f1eceeb-c8ca-4b55-8f32-b8259467d106;29;BALAI BESAR PELATIHAN VOKASI DAN PRODUKTIVITAS SEMARANG;Belanja Bahan Pelaksanaan Sertifikasi Lulusan Pelatihan Vokasi (PNP);01JCF5TRQVKW157PX3JC6JFJ1Y;APBN;Pengembangan Sistem dan Pelaksanaan Sertifikasi Kompetensi Profesi Binalavotas, ;199800;2026;COMPLETED;DL.4053.PDI.002.051.0A.521211;1636695;2705108;2026-05-13T00:00:00Z;14;452609;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.BKoPJ2tLjhfyqCn_.zbkT1NALpeGlnDMbO5aEoqoUx-xk_YGjPowTePgE2Lo
ON_PROCESS;01KSHJ8XW6GQD7YSY3XTMS8CF1;66344371;Tidak;bfbc4d61-5a43-4755-8f93-f69a849779a7;367;BALAI BESAR PELATIHAN VOKASI DAN PRODUKTIVITAS SERANG;Pengadaan Jasa Konsumsi Peserta Pelatihan (90 Paket);01K9RSESWX1BJXXF2E7MCDGQFT;APBN;Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ;0;2026;DRAFT;DL.4057.SCO.003.051.0A.521211, DL.4057.SCO.003.051.0B.521211, DL.4057.SCO.003.052.0A.521211, DL.4057.SCO.003.053.0A.521211, DL.4057.SCO.003.053.0B.521211, DL.4057.SCO.003.054.0A.521211, DL.4057.SCO.005.052.0A.521211, DL.4057.SCO.007.052.0A.521211, DL.4057.SCO.008.052.0B.521211;7266600;0;2026-05-29T00:00:00Z;1;426531;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.BKoPJ2tLjhfyqCn_.zbkT1NALpeGlnDMbO5aEoqoUx-xk_YGjPowTePgE2Lo
ON_PROCESS;01KD77MXVM61MZAHS4XFMCNNP5;62363283;Tidak;cbe3d6b1-a593-4cc8-b50a-67de3e79ff3f;2;DITJEN PEMBINAAN PELATIHAN VOKASI DAN PRODUKTIVITAS;Pengadaan Jasa Tenaga Alihdaya (Outsourcing) Pengemudi Gedung Vokasi Kemnaker RI;01JB0W1YHSNPS4PMNKJVCPZAM2;APBN;Dukungan Manajemen Direktorat Jenderal Pembinaan Pelatihan Vokasi dan Produktivitas, ;0;2026;DRAFT;WA.6988.EBA.994.002.0G.522191;238065848;336190;2025-12-30T00:00:00Z;1;451026;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.BKoPJ2tLjhfyqCn_.zbkT1NALpeGlnDMbO5aEoqoUx-xk_YGjPowTePgE2Lo
PAYMENT_OUTSIDE_SYSTEM;01KN6P0RS0AZPKM0PETQGCSNDA;63840283;Tidak;c4247e80-9c36-4221-8640-ad1b8c1651ee;114;DITJEN. PEMBINAAN HUBUNGAN INDUSTRIAL DAN JAMINAN SOSIAL TENAGA KERJA;Paket Fullboard Moderator, Peserta dan Penyelenggara Dialog Tripartit Dalam Pengembangan Kebijakan Ketenagakerjaan;01JV95GHVXM80PADVD2PACR489;APBN;Penguatan Kelembagaan dan Pencegahan Perselisihan Hubungan Industrial, ;0;2026;COMPLETED;DN.2179.BDB.001.051.0B.524119;88920000;0;2026-04-06T00:00:00Z;1;451270;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.BKoPJ2tLjhfyqCn_.zbkT1NALpeGlnDMbO5aEoqoUx-xk_YGjPowTePgE2Lo
COMPLETED;01KN46Q2TD12WC22KFG36JASCZ;66186105;Tidak;955cbb92-9b69-4baf-aedd-48af01afd875, 41a1f02d-58b1-4142-bbdc-d82984fad2d6, 83f57f9d-5d71-4945-936a-71cfe57891d2, 3854903e-e6d8-407e-8f8b-7e986d6f6307, 97c3d480-f0e7-4c8e-8291-b2880622195e, ad42b94b-939e-4941-9ff0-9316f7751bb3, 0e0ea372-9f8e-4126-ad19-0d43f61bed47, fa753b47-c24e-461f-91bb-0f272026e0c4, cb801dac-ef37-449a-a04a-3f1000dd10f8, ccfec9cb-f273-4095-b4da-12f166797bff, f2c99ee3-25b5-4a3e-b059-21733781a238, 0eac604b-4f97-4856-80d7-26271724b9ee, 254ef68a-423a-4caa-b5bc-dff17099c9eb, b74c3753-13dc-40c8-a7a9-2bff471b583e, 8296a224-8bcc-4599-8493-77532628bece, 6c587917-ef82-49ac-bd75-ccf466797164, fab17c70-af5c-4f92-9ffe-335cb0e2ca98, b2eff875-5dc0-4610-b7d8-711963feaac3, 97632e19-99f3-4809-9dc8-dfa4c6f00474, 7936dfe4-e689-442b-ba6a-9eef82ced981, 392ef203-cc42-4684-a51e-802006b1038e, 16c93edc-77c5-4fb3-a25e-294953323381, e21a1b41-3355-4f5a-b5cb-a67091bab8d8, a28649a7-b2bd-4859-878a-62d9b11f89fd, 0ab91550-3769-4d13-8c8c-251a23391b4c, ad348fdb-ce58-4e76-ae37-94410a49f1a1, 6d1ebd80-4341-46e8-8b4e-dff6a2f47fea, 23cfc80e-9cc8-4519-b6b0-0a69c8fe1066, 6c2e1459-de37-4029-96a1-80cb707b5eac, 3e30d850-41a6-49ab-b3e4-42a338ae7676, 79f26e21-4997-42ba-bced-317b4dfd642d, 33c13189-34b3-4927-9c2d-06f2fe76ca95, 36888866-22eb-48cf-aaf6-425ff95a9564, f4fe7ba6-db4e-49e7-bd27-6d166cccc0d5, aa6a2d62-37ee-4679-8215-39df4421b64c, a0a63f17-a7ed-4649-80f2-f9004cd0c537, 34600fe1-9735-493c-a94e-4ef95f92f031, cd471681-8a41-4db6-81c8-888849074031, da5d815b-02ce-451d-a0d3-f1bca3521587, c8c3ef78-1c0c-430c-b076-3d36dae219fc, 054461b3-7c95-45a3-afe4-03a7198cd27c, 5b180032-56cf-4a95-b4ad-b33c4eeda251, 76a0766c-3528-49dd-8f0c-64456c86405d, eb7fbeec-962a-4151-b508-72c1e0916df9, 8f98a452-89ae-445c-ab8a-8afc866df28b, 928808ea-2070-42fc-b6f9-5e957cf1dade, c712becd-83f8-4984-8ada-99227c70203f, 32f6e9f8-5abd-4e2d-a2e7-fcf9c1c7dea3, b9c36eb3-7a6c-4cfa-8631-9595d11251cb;1146;BALAI BESAR PELATIHAN VOKASI DAN PRODUKTIVITAS SEMARANG;Belanja Bahan Teknisi Reguler;01JYDESZTP0YA22FBCZT8CDSRE;APBN;Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ;0;2026;COMPLETED;DL.4057.SCO.005.054.0A.521211;34355721;0;2026-04-01T00:00:00Z;49;452609;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.BKoPJ2tLjhfyqCn_.zbkT1NALpeGlnDMbO5aEoqoUx-xk_YGjPowTePgE2Lo
ON_PROCESS;01KV5H94DYAXYHP9H3MWVQDT5W;62084505;Tidak;38f23c70-1bf1-4e04-bda8-46c8d1f34042;1092;BALAI PELATIHAN VOKASI DAN PRODUKTIVITAS SURAKARTA;Tailor Made Training;01JSN1S823K085TJEN4EBNBZBE;APBN;Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ;0;2026;DRAFT;DL.4057.SCO.003.053.0A.521211, DL.4057.SCO.003.053.0A.521219, DL.4057.SCO.003.053.0A.524111, DL.4057.SCO.003.053.0A.526312, DL.4057.SCO.003.053.0B.521211, DL.4057.SCO.003.053.0B.521219, DL.4057.SCO.003.053.0B.524111, DL.4057.SCO.003.053.0B.526312, DL.4057.SCO.003.053.0C.521211, DL.4057.SCO.003.053.0C.521219, DL.4057.SCO.003.053.0C.524111, DL.4057.SCO.003.053.0C.526312, DL.4057.SCO.003.053.0D.521211, DL.4057.SCO.003.053.0D.521219, DL.4057.SCO.003.053.0D.524111, DL.4057.SCO.003.053.0D.526312, DL.4057.SCO.003.053.0E.521211, DL.4057.SCO.003.053.0E.522191, DL.4057.SCO.003.053.0E.524111, DL.4057.SCO.003.053.0F.521211, DL.4057.SCO.003.053.0G.524111;163800000;0;2026-06-17T00:00:00Z;1;035636;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.BKoPJ2tLjhfyqCn_.zbkT1NALpeGlnDMbO5aEoqoUx-xk_YGjPowTePgE2Lo
COMPLETED;01KRG1JYAXM6S2EDMD0R7PY7TZ;66185662;Tidak;f3accf16-7749-4f5e-8834-04d437557b7e, e0afdbc5-efff-4570-abf9-178468247a64, 3ebb8cba-73fe-4fc9-a65f-7dd5fb7f561a, 65a9c053-bed6-4a02-94b4-c30b2be3c9d7, f2ca3fca-2237-4895-be39-e59424154c55, 95caf173-eaab-4689-902a-1a1656934cc3;23;BALAI BESAR PELATIHAN VOKASI DAN PRODUKTIVITAS SEMARANG;Belanja Bahan Pelaksanaan Sertifikasi Lulusan Pelatihan Vokasi (PNP);01JCF5TRQVKW157PX3JC6JFJ1Y;APBN;Pengembangan Sistem dan Pelaksanaan Sertifikasi Kompetensi Profesi Binalavotas, ;155400;2026;COMPLETED;DL.4053.PDI.002.051.0A.521211;1285380;2705108;2026-05-13T00:00:00Z;6;452609;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.BKoPJ2tLjhfyqCn_.zbkT1NALpeGlnDMbO5aEoqoUx-xk_YGjPowTePgE2Lo
CANCELLED_ON_NEGOTIATION;01KKJGMKS1QNR5RQ89JVRW2EFV;66263354;Tidak;1b7ed1d7-6e1c-4c47-82f1-20ed3af33866;1;DITJEN. PEMBINAAN HUBUNGAN INDUSTRIAL DAN JAMINAN SOSIAL TENAGA KERJA;Jasa Event Organizer dan Multimedia;01JHHE3CRNHK3NZG76G3T65V71;APBN;Peningkatan Penerapan Jaminan Sosial Tenaga Kerja dan Fasilitasi Kesejahteraan Pekerja, ;;2026;DRAFT;DN.5586.BDC.002.056.0C.522191;3330000;83587619009;;1;451270;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.BKoPJ2tLjhfyqCn_.zbkT1NALpeGlnDMbO5aEoqoUx-xk_YGjPowTePgE2Lo
ON_PROCESS;01KVY9AHQ1B725MXW3MECWHS35;62801553;Tidak;e2c11431-ebf1-4fdc-a1a7-ffb397dd2b1c, 0ad3557d-ce12-4935-8282-a88247e936e3, 0dbaf4d8-fc28-49d6-9afc-4353627106ec, 847a78e8-7102-44fa-a995-62ee95ee1548, f95b715c-5814-43e3-8f09-1e04440a57bb;18;BALAI BESAR PELATIHAN VOKASI DAN PRODUKTIVITAS SEMARANG;Belanja Bahan Pelaksanaan Sertifikasi Lulusan Pelatihan ;01J81QPN27R0FDVY86ZEFZ77TW;APBN;Pengembangan Sistem dan Pelaksanaan Sertifikasi Kompetensi Profesi Binalavotas, ;0;2026;PROCESSING;DL.4053.PDI.002.051.0B.521211;1854810;2502042;2026-06-25T00:00:00Z;5;452609;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.BKoPJ2tLjhfyqCn_.zbkT1NALpeGlnDMbO5aEoqoUx-xk_YGjPowTePgE2Lo
ON_PROCESS;01KVS8BAHWEAB4JGD22MT8RG35;63091859;Tidak;ffc29464-de70-44a1-8ad0-e8f608c1206d, 65d69b15-8c55-4d3a-93c5-e002ecafe1bf, 5c643366-7c38-44ac-8a11-7c79a78c5c25, ff40626e-3afd-413d-8487-5f811afa97be, c5ff5a09-56de-483a-8766-810609484e9f, 84aaa0f3-6616-4740-ba74-daf75cbb775e, 6b2a3c26-030d-4874-ad02-c0f1b5d0c5a1, 4ae154c3-8983-404e-a324-1cdfa469b057, 733d47f2-dbda-4320-ae0d-c3540623ff8d, affd4aef-b789-4c59-ae75-5d28850c5d3b;79;BALAI BESAR PELATIHAN VOKASI DAN PRODUKTIVITAS SERANG;Pengadaan Bahan Sertifikasi Lulusan (231 Paket);01JPHT8R3TKWRTQ8663M9DRT2Q;APBN;Pengembangan Sistem dan Pelaksanaan Sertifikasi Kompetensi Profesi Binalavotas, ;0;2026;PROCESSING;DL.4053.PDI.002.051.0A.521211, DL.4053.PDI.002.051.0B.521211, DL.4053.PDI.003.051.0A.521211;8808960;43475011;2026-06-25T00:00:00Z;10;426531;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.BKoPJ2tLjhfyqCn_.zbkT1NALpeGlnDMbO5aEoqoUx-xk_YGjPowTePgE2Lo
COMPLETED;01KKTR0NFWREBKNBF7E2KXY7S6;66185950;Tidak;b700f7d9-a733-4cd4-9ae8-c786e34edfcc, 5ee15946-8e8a-4c78-ba3d-b5d5489391da, d24af90a-ef79-4bda-ae8b-d2abe9abd257, d3f18d45-f4e9-4608-9044-6cfb0b46d45b, 71557448-e109-4ec3-874d-917306317b70, 622efa8f-316d-4917-a20f-80f7212d3f7c, fa10a8a1-cd44-4277-86ea-86ef2659ba0e, db22f34d-6b6c-451c-a5c6-5184e0bb3132, 6345853a-8cdb-47c2-80ca-f4ec52873e2e, 9d63a329-fb0f-4952-a927-32ca85354219, eb7fbeec-962a-4151-b508-72c1e0916df9, 353f7119-d1bf-46e8-a431-57ecdb733dce, b0085936-1f2e-41e8-9d1b-7f9b759cc2e1, 8e44302b-b195-4fd3-ad09-ae7979d5dcd2;4020;BALAI BESAR PELATIHAN VOKASI DAN PRODUKTIVITAS SEMARANG;Belanja Bahan TMT Klaster;01JYDESZTP0YA22FBCZT8CDSRE;APBN;Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ;371850;2026;COMPLETED;DL.4057.SCO.003.053.0A.521211;26179350;0;2026-03-16T00:00:00Z;14;452609;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.BKoPJ2tLjhfyqCn_.zbkT1NALpeGlnDMbO5aEoqoUx-xk_YGjPowTePgE2Lo
COMPLETED;01KMQFKVM51SQETNKH2992TH89;66474105;Tidak;447a345b-05ad-41fa-99b5-fa53879ce476;2;BALAI PELATIHAN VOKASI DAN PRODUKTIVITAS SIDOARJO;Bahan Pelatihan Tailor Made Training 40 JP;01JAYK7BA0MEZ4014EFKCTSSY8;APBN;Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ;299700;2026;COMPLETED;DL.4057.SCO.003.053.0B.521211;12842700;759449;2026-03-30T00:00:00Z;1;050302;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.BKoPJ2tLjhfyqCn_.zbkT1NALpeGlnDMbO5aEoqoUx-xk_YGjPowTePgE2Lo
ON_PROCESS;01KN3K5W4MN7YE66S9HQQ7T7GJ;66185971;Tidak;44ffcca1-045b-45e8-9c6a-e0bbafb0a26c;1744;BALAI BESAR PELATIHAN VOKASI DAN PRODUKTIVITAS SEMARANG;Belanja Bahan Pelatihan Teknisi Reguler;01JD1DPS3DQ3D3DJDAWYB2WY5Z;APBN;Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ;0;2026;DRAFT;DL.4057.SCO.003.054.0A.521211;34444000;306766009;2026-04-01T00:00:00Z;1;452609;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.BKoPJ2tLjhfyqCn_.zbkT1NALpeGlnDMbO5aEoqoUx-xk_YGjPowTePgE2Lo
CANCELLED_ON_REVIEW;01KTK6ZVGR735BJEH7EN6WPVEH;66135360;Tidak;d356a8d2-ec68-4821-939d-78a0e166a785;92;DITJEN. PEMBINAAN HUBUNGAN INDUSTRIAL DAN JAMINAN SOSIAL TENAGA KERJA;Fullboard Moderator, Panitia Penyelenggara dan Peserta;01JHEXX9RWN12MPZSGQYS2CE1Z;APBN;Peningkatan Pembinaan Hubungan Kerja dan Penerapan Pengupahan, ;;2026;DRAFT;DN.6587.AEG.001.051.0D.524119;82800000;2393192;;1;451270;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.BKoPJ2tLjhfyqCn_.zbkT1NALpeGlnDMbO5aEoqoUx-xk_YGjPowTePgE2Lo
ON_PROCESS;01KTK21J6238TYKMK2STXQAA8Y;67255487;Ya;66a72c39-6cb8-4ed0-b44e-ffb5a0da4446;160;BALAI PELATIHAN VOKASI DAN PRODUKTIVITAS BELITUNG;Pengadaan Pakaian Kerja PBK, PBL Batch 2 dan TMT Non Batch;01JRCVWBMZNHMB48YC47DNM5H5;APBN;Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ;0;2026;SHIPPING;DL.4057.SCO.003.051.0B.521211, DL.4057.SCO.003.053.0A.521211, DL.4057.SCO.003.053.0B.521211, DL.4057.SCO.005.052.0A.521211;16240000;53265009;2026-06-08T00:00:00Z;4;352631;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.BKoPJ2tLjhfyqCn_.zbkT1NALpeGlnDMbO5aEoqoUx-xk_YGjPowTePgE2Lo
ON_PROCESS;01KQEBDGRK3GQ4SFXM6TSM4YWB;62801553;Tidak;b2ab6f13-1a1a-4515-99fc-81c464f304b5, 4ff1dcfe-5387-4638-a0f5-b976f8c213bb;40066;BALAI BESAR PELATIHAN VOKASI DAN PRODUKTIVITAS SEMARANG;Belanja Bahan Pelaksanaan Sertifikasi Lulusan Pelatihan ;01JECVJTV2F83YZ3N92P8EB0C0;APBN;Pengembangan Sistem dan Pelaksanaan Sertifikasi Kompetensi Profesi Binalavotas, ;0;2026;COMPLETED;DL.4053.PDI.002.051.0B.521211;18610926;4035029;2026-04-30T00:00:00Z;2;452609;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.BKoPJ2tLjhfyqCn_.zbkT1NALpeGlnDMbO5aEoqoUx-xk_YGjPowTePgE2Lo
ON_PROCESS;01KG1YR6W3SEV2CFTXHM4QWVWT;63607998;Tidak;64503e5f-b31c-4789-8734-3c4a57f531ee, f11b0779-0e16-4c3f-845c-53b26a782b7d;120;SEKRETARIAT JENDERAL KEMNAKER;Honorarium Tenaga Alih Daya Biro Humas;01JH09RBP00Z8CEV82EEMR6N7Q;APBN;Peningkatan dan Pengelolaan Hubungan Masyarakat, ;0;2026;DRAFT;WA.2163.EBA.958.051.0D.522191;919832280;1100130;2026-01-28T00:00:00Z;2;450938;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.BKoPJ2tLjhfyqCn_.zbkT1NALpeGlnDMbO5aEoqoUx-xk_YGjPowTePgE2Lo
COMPLETED;01KR2S4M6F8X07BVTS3J9TH6SA;65857294;Tidak;50764be1-9eec-4821-859f-e589dc639d23;182;DITJEN PHI DAN JAMSOS;Paket Meeting Fullboard Dialog Penanganan (Dalam Kota);01JV9MFT7BV8763M6KDMF07R1N;APBN;Penyelesaian Perselisihan Hubungan Industrial, ;0;2026;COMPLETED;DN.2181.BDC.001.051.0C.524114;182000000;0;2026-05-08T00:00:00Z;1;451310;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.BKoPJ2tLjhfyqCn_.zbkT1NALpeGlnDMbO5aEoqoUx-xk_YGjPowTePgE2Lo
ON_PROCESS;01KJXYQPB822GW68HQ67S6WHXE;62540496;Tidak;de1e4ba2-7738-4a04-b095-748848899986;20;BADAN PERENCANAAN DAN PENGEMBANGAN KETENAGAKERJAAN;Penambahan Kapasitas Langganan Layanan Bandwidth Rumah Dinas Pimpinan 3;01J7073CEET2NWM8MBT7ZHZHRR;APBN;Dukungan Manajemen Badan Perencanaan dan Pengembangan Ketenagakerjaan, ;0;2026;DRAFT;WA.6624.EBA.994.002.BC.522119;21223200;0;2026-03-09T00:00:00Z;1;452677;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.BKoPJ2tLjhfyqCn_.zbkT1NALpeGlnDMbO5aEoqoUx-xk_YGjPowTePgE2Lo
